joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
0.3201298994832178,1.9149828551152235,1.4061700467193328,0.8810436579319625,1.2949543886817247,0.3707752506944932,0.7004105991028944
0.38444741897802714,2.053345658179918,1.4147995558177535,0.9737525270041151,1.3465897185527052,0.4519276430447717,0.6584320962617989
0.4490290350534255,2.182461016472555,1.4167269689113344,1.0638594186518382,1.3910013086444357,0.5297075339857175,0.6144178474981052
0.5134180681275262,2.301744261613666,1.412001408930217,1.1508935317848845,1.4278331188324886,0.6039351848961335,0.5686441012377081
0.5771494023556646,2.410665250146457,1.4007115468380538,1.2343952334086823,1.456770292465666,0.6744590908048967,0.5213912667340705
0.63975266173566,2.5087510709551357,1.3829848627056567,1.3139185508132902,1.477541515560455,0.7411560585518625,0.4729422509893925
0.7007554477016501,2.595588416336251,1.3589866684184004,1.3890336132538912,1.4899211241917538,0.8039310803368773,0.4235808042415124
0.7596866167965663,2.6708256037123306,1.3289188988470166,1.4593290290868852,1.4937309452464074,0.8627170065639419,0.3735898840341578
0.8160795766659615,2.7341742370953477,1.2930186797461591,1.524414184576556,1.4888418573144409,0.9174740232637655,0.32325004767886517
0.8694755784102537,2.785410499588217,1.2515566820249902,1.5839214509209945,1.4751750601911013,0.9681889407084608,0.272837882646943
0.9194269832701614,2.8243760704420717,1.2048352733504633,1.637508286461025,1.452703043240367,1.0148743011080634,0.22262448410136076
0.9655004817018893,2.8509786624518196,1.1531864792887307,1.684859221530342,1.4214502447164534,1.057567314491465,0.17287398839383394
1.0072802431242436,2.865192177758367,1.0969697673554606,1.7256877139765248,1.3814933960425175,1.0963286330162059,0.12384217091443711
1.0443709749881802,2.867056482418916,1.0365696684245789,1.759737864028109,1.3329615469933704,1.1312409750148738,0.07577511619293847
1.0764008703282204,2.856676802392743,0.9723932509304044,1.7867859778991044,1.2760357697093492,1.1624076110636372,0.028907967616131888
1.1030244236017117,2.8342227458548064,0.90486746418422,1.8066419703054155,1.210948541469143,1.1899507252443655,0.016536236452529326
1.1239250954021989,2.7999269589795484,0.8344363679076503,1.8191505969133215,1.1379828081577281,1.2140096655601074,0.060347633981746904
1.1388178075423905,2.754083424518624,0.7615582657569688,1.824192508643807,1.0574707323689836,1.2347390981494213,0.10233051249231492
1.1474512510348165,2.6970454146157556,0.6867027611706488,1.8216851207131506,0.9697921320683633,1.2523070805237952,0.14230417935323095
1.1496099906477968,2.629223111346468,0.6103477543137156,1.8115832902943225,0.8753726176966207,1.266893069520609,0.18010372502726804
1.145116350973638,2.551080910427691,0.5329763992142148,1.793879797729803,0.7746814375086056,1.2786858800189302,0.21558067586864813
1.1338320703071365,2.463134425400239,0.45507404038751836,1.768605627308402,0.6682290427994081,1.2878816107048379,0.24860353382107267
1.115659710086893,2.3659472113347517,0.3771251483222415,1.7358300447303319,0.5565643864617545,1.2946815532956846,0.27905820112130536
1.090543809190475,2.2601272287381757,0.29961027315692385,1.6956604695197601,0.44027197003213203,1.299290101638252,0.3068482888767712
1.0584717739873268,2.146323069833686,0.223003035709879,1.6482421417957438,0.31996865600761404,1.3019126769844855,0.3318953091502307
1.0194744967302742,2.025219970742909,0.14776717473699807,1.5937575839740736,0.19630026374037426,1.3027536855214956,0.3541387509455094
0.973626696596837,1.8975356343075804,0.07435366888585998,1.5324258591374016,0.06993796863253404,1.3020145238917515,0.37353604124056594
0.9210469794642757,1.7640158893410691,0.0031979512920550165,1.4645016289721209,0.05842547434884893,1.2998916479874953,0.39006239295299366
0.8618976143060555,1.6254302129924414,0.06528276587131035,1.3902740153210478,0.18807966064663018,1.2965747197438573,0.40371054244361504
0.7963840259206163,1.4825671436317944,0.13069204032313841,1.3100652705341065,0.3183005963526334,1.292244845992094,0.41449037986152526
0.724754005534321,1.3362296122213455,0.19265660636161164,1.2242292629082265,0.4483548645910861,1.2870729226726754,0.42242847630431896
0.6472966426474174,1.187230220519216,0.25082862453218585,1.13314978458587,0.5775038731797851,1.281218096853144,0.42756751240604984
0.5643409833030283,1.0363864946700665,0.30488776053510774,1.037238690322519,0.7050081581079075,1.2748263580539372,0.42996561356869695
0.47625442174289356,0.884516142767878,0.3545430807519003,0.9369338765308028,0.8301317169314183,1.268029269363413,0.4296955976167746
0.3834408341582749,0.7324323448315143,0.3995347529684285,0.8326971109566494,0.9521463459086298,1.2609428477284848,0.4268441411757272
0.2863384649388193,0.580939103314579,0.43963554214008543,0.7250117242351647,1.0703359545817481,1.2536666016472873,0.42151087154969946
0.1854175774552194,0.4308266817799773,0.4746520923741302,0.614380175405359,1.1840008315562776,1.2462827332734085,0.41380739130027866
0.08117788297261991,0.2828671587099963,0.5044259876866835,0.501321504228277,1.2924618354390232,1.2388555106760109,0.4038562431023289
0.025854237229330765,0.13781012259921213,0.5288345855184446,0.38636868384774675,1.3950644852661809,1.2314308146955586,0.39178982277387825
0.13512870006674035,0.0036214665043177163,0.5477916184546657,0.2700658879525391,1.4911829252836493,1.2240358635000494,0.37774924864234416
0.24607486144279667,0.14073522497774818,0.5612475610819343,0.15296568713927683,1.5802237396292727,1.216679116591003,0.361883195617744
0.3581048106941085,0.2728730803681243,0.5691897604173447,0.03562618963352021,1.661629593307261,1.2093503586415002,0.34434670249384863
0.47061679870642015,0.3994147715629798,0.5716423298550826,0.08139185810090693,1.7348826768335766,1.2020209621799076,0.3252999610898281
0.5829987787787202,0.5197810945873442,0.5686658080816592,0.19752799504956903,1.7995079330617934,1.194644326772155,0.30490709587751064
0.694632038509958,0.6334368758849208,0.5603565859044283,0.31222497762243134,1.855076045965007,1.1871564910121002,0.2833349427130332
0.8048949003137671,0.7398936567045132,0.5468461054090907,0.424931703803096,1.9012061725432254,1.1794769123130648,0.26075183520690326
0.9131664676383423,0.838712074070805,0.5282998373013024,0.5351061133478111,1.9375684005388103,1.171509408213272,0.23732640712418837
1.0188303935846503,0.9295039257594376,0.5049160436861223,0.6422180479910468,1.9638859162658084,1.1631432516726827,0.21322641900798037
1.1212786483792392,1.0119339087076105,0.476924334888035,0.7457520557880313,1.9799368685824814,1.154254411657272,0.1886176169660561
1.2199152620699114,1.085721022360334,0.4445840302051186,0.8452101239898472,1.9855559168494843,1.1447069291874636,0.1636626312547915
1.3141600188743277,1.15063963056589,0.40818233371550167,0.9401143252022034,1.9806354526078391,1.1343544179781118,0.1385199219381952
1.4034520798231898,1.206520177778615,0.36803233740484526,1.0300093620229958,1.965126486669462,1.123041677825536,0.11334277849609416
1.4872535106999631,1.2532495574892843,0.3244708649530137,1.1144649958838788,1.9390391953264983,1.11060640800956,0.08827837980698727
1.5650526927862218,1.2907711329695326,0.2778561704996709,1.1930783464344104,1.9024431214416653,1.0968810071815815,0.06346692044115898
1.6363675945727225,1.3190844125733114,0.22856550759616712,1.2654760485005405,1.8554670282675068,1.081694445509168,0.0390408086718346
1.700748883387405,1.3382443839718265,0.17699258433927256,1.331316254418407,1.79829840594505,1.0648741942484936,0.015123941050242062
1.7577828568179836,1.348360513795436,0.12354492136622396,1.3902904703852745,1.7311826327387758,1.0462481974225641,0.008168942201592755
1.8070941748630334,1.3495954212035317,0.06864112996601934,1.4421252163772693,1.654421795162047,1.0256468698991759,0.03073281734446616
1.8483483749250667,1.3421632358887943,0.012708128025450974,1.4865835001531278,1.5683731732221646,1.0029051058908605,0.05247284982575583
1.881254153054831,1.3263276529331052,0.04382168812272513,1.5234660968890084,1.473447399054145,0.9778642817417983,0.07330477719374143
1.9055653962599537,1.3023996987570627,0.10051329764983045,1.5526126270655927,1.3701062992044784,0.9503742368251769,0.09315520055215631
1.9210829521944666,1.2707352241322627,0.15693191656550892,1.5739024263490928,1.2588604327581285,0.9202952164493006,0.11196178356178849
1.927656124139326,1.2317321418447402,0.21264584802620773,1.5872552023658777,1.1402663393618508,0.8874997608616602,0.12967335867631277
1.9251838808579207,1.1858274280993741,0.26722930333008776,1.5926314744596075,1.014923512972954,0.8518745247461504,0.14624994097841618
1.9136157726542848,1.1334939081295798,0.32026517554981704,1.590032793733097,0.8834711188438341,0.8133220120278128,0.16166265065500612
1.8929525467644321,1.0752368477160053,0.37134774810927657,1.5795017419076034,0.7465844728284692,0.7717622113293187,0.17589354581224123
1.8632464570616203,1.011590373414881,0.42008532107759267,1.561121708772728,0.604971303557765,0.7271341180605075,0.18893536797776767
1.824601264942835,0.9431137452446844,0.4661027385308595,1.5350164492433898,0.45936781936701576,0.6793971298625724,0.20079120326445593
1.7771719301745188,0.8703875063734329,0.5090438010145042,1.501349422279187,0.3105346030624679,0.6285323029671077,0.2114740627728415
1.7211639923985458,0.7940095349837325,0.5485735479228648,1.4603229151486525,0.15925235867747484,0.5745434579617239,0.22100638638427206
1.6568326459225284,0.714591023965234,0.5843803954919482,1.4121769577293102,0.006317535285364644,0.5174581244721356,0.22941947463955326
1.5844815123296527,0.6327524143919776,0.6161781170706636,1.3571880327170067,0.1474621462998757,0.45732831536879026,0.23675285390498535
1.5044611173302538,0.549119308883906,0.6437076533886542,1.2956675887678073,0.3012722374974542,0.39423112227692586,0.24305358049566922
1.4171670801283665,0.4643183909272749,0.6667387416682335,1.2279603647061097,0.45429614972527094,0.32826912540458636,0.24837548985167657
1.323038025379791,0.37897337603858805,0.6850713536264352,1.154442533997082,0.6057197587930245,0.25957061199530057,0.2527783972432632
1.2225532295623398,0.29370102030283607,0.6985369336729486,1.0755196796938247,0.7547359986436795,0.18828959905214926,0.25632725681421525
1.1162300152528442,0.20910721130208823,0.706999429922487,0.9916246110239088,0.9005494172155343,0.11460565735874778,0.25909128605542586
1.0046209083985145,0.12578316577875928,0.7103561119973528,0.9032150336705832,1.0423806674150584,0.0387235352309335,0.2611430630320385
0.888310575172237,0.0443017575540105,0.7085381709887721,0.8107710866257739,1.179470906573732,0.0391274181389166,0.262557603865441
0.7679125564027691,0.03478600174842221,0.7015110983649229,0.7147927592402339,1.3110860783080176,0.11869402844471812,0.2634114280948941
0.6440658188625897,0.11095430773240972,0.6892748420502466,0.6157972027664964,1.4365210514069464,0.19970026839783683,0.2637816196118544
0.5174311438701024,0.18370571381472955,0.6718637393453128,0.5143159512787325,1.555103591232327,0.2818484220586917,0.2637448908727047
0.3886873747114272,0.25257406853177383,0.6493462277998463,0.4108920673568123,1.6661981401269217,0.3648204357912602,0.263376658052603
0.2585275453033916,0.3171272222134384,0.621824336584202,0.30607722833691575,1.7692093844799148,0.4482794488824118,0.2627501347048799
0.12765491329760292,0.3769694872538447,0.5894329623173505,0.2004287692555377,1.863585587389446,0.5318714955261761,0.2619354513375744
0.00322107853941217,0.43174383788627135,0.5523389346932174,0.09450669884584009,1.948821667280943,0.6152273685792992,0.26099880811242615
0.13338888834725623,0.48113383713012925,0.5107398785931042,0.011129294916283117,2.0244620043786843,0.6979646342578149,0.2600016676133973
0.2621389839339854,0.5248652804093794,0.4648628806712913,0.11592283317509897,2.09010295857693,0.7796897857735803,0.25899999432342674
0.38876794943551995,0.5627075472324408,0.41496296964543883,0.21932381197623518,2.14539508400588,0.8600005228130873,0.25804354709177896
0.512582564997908,0.5944746542609686,0.36132142070513695,0.32079132912048525,2.190045027425801,0.9384881427462158,0.2571752304725594
0.6329038347327635,0.620026005066277,0.3042438955633607,0.41979655598282145,2.2238170994985804,1.014740028527252,0.2564305103705202
0.7490709384747499,0.6392668338647842,0.24405843070960132,0.5158255385194034,2.2465345099677827,1.0883422174212007,0.2558368989462963
0.8604450833009472,0.6521483425247718,0.18111328737352578,0.6083819121054166,2.258080259813808,1.1588820339613286,0.2554135132130561
0.9664132313527847,0.6586675321330177,0.1157746775681523,0.6969895153539524,2.2583976855273202,1.2259507699244208,0.25517071120385104
1.066391681228467,0.6588667323886126,0.04842438134632865,0.781194888657779,2.247490652748918,1.2891463936032506,0.2551098090075531
1.1598294810830405,0.6528328340397983,0.020542728931028015,0.8605696438682146,2.2254233986430334,1.3480762702652287,0.25522288136522214
1.246211652579155,0.6406962314854584,0.09072124095604357,0.9347126922743689,2.192320024496114,1.4023598754154751,0.2554926478922673
1.325062205967984,0.6226294845137991,0.1616978146527222,1.0032523188673004,2.148363642140237,1.4516314823340766,0.2558924463492096
1.3959469278396865,0.5988457099349752,0.233053837019556,1.0658480917622501,2.0937951798902756,1.4955428053328115,0.2563862937297035
1.4584759244584344,0.5695967155706317,0.30436810225207916,1.1221925966027841,2.028911855732807,1.533765580276986,0.2569290352732739
1.512305905079892,0.5351708906807617,0.37521949964537593,1.1720129867777516,1.9540653275053625,1.5659940641433057,0.2574665808465925
1.5571421912299162,0.4958908684267488,0.44518969177465684,1.2150723413394928,1.8696595317431695,1.5919474357341314,0.25793622747568334
1.5927404395923197,0.4521109773794578,0.5138657655641852,1.2511708236134487,1.7761482247351377,1.611372080140432,0.25826706615682055
1.6189080679004524,0.40421450037398843,0.580842839080127,1.2801466346287254,1.6740322411101856,1.6240437401378391,0.2583804704306665
1.6355053750412116,0.35261076018021575,0.6457266072196398,1.3018767566695542,1.5638564869580163,1.6297695184092031,0.25819066357687537
1.6424463484496066,0.29773205249335627,0.7081358099143034,1.3162774834420383,1.4462066860649343,1.6283897153089453,0.2576053606793902
1.6396991537854992,0.24003044764523945,0.7677046070177453,1.3233047345621323,1.3217058993055086,1.6197794878145013,0.2565264812302466
1.6272863038297225,0.17997448318936948,0.8240848447012121,1.322954153292292,1.1910108385659883,1.6038503163427862,0.25485092738598963
1.6052845055022409,0.1180457701168296,0.8769481989324617,1.3152609876785815,1.0548079977771883,1.5805512672386246,0.2524714224697356
1.5738241858781379,0.05473553591217044,0.9259881824576174,1.3002997564600292,0.9138096246958296,1.5498700399606617,0.24927740382717573
1.5330887000456408,0.009458872043792449,0.9709220026368488,1.2781837023306153,0.7687495579876278,1.5118337892908549,0.24515596369990345
1.4833132256018118,0.07403749907529561,1.011492258496718,1.2490640363244179,0.6203789549272948,1.4665097142682226,0.2399928313775489
1.4247833505037775,0.13850128818216892,1.0474684664479819,1.2131289782592565,0.46946193563553074,1.41400540698748,0.23367338953425537
1.357833362874371,0.2023555539143205,1.0786484052703669,1.1706025993069087,0.3167711702175025,1.354468955899468,0.22608371734763688
1.2828442531891082,0.2651134020083957,1.104859272177679,1.1217434738521352,0.1630834354486994,1.288088799793432,0.21711165274181954
1.2002414410350182,0.32629907211962306,1.125958643039546,1.0668431488520669,0.009175167770907666,1.2150933302213736,0.20664786589242892
1.1104922403200288,0.38545118160431724,1.1418352311417874,1.0062244399059561,0.1441819606871094,1.1357502417318306,0.194586935982053
1.0141030784137508,0.44212584907407304,1.152409440207234,0.9402395641872603,0.2962254165622665,1.0503656309041478,0.18082842310100986
0.9116164862066278,0.49589967734587914,1.1576337087639583,0.869268121270138,0.4462061040566947,0.9592828468041427,0.16527792715104503
0.803607877475093,0.5463725764468339,1.1574926443293465,0.7937149336957962,0.5933925624935097,0.8628810971074561,0.14784812562935506
0.6906821372268203,0.5931704084906481,1.1520029472671662,0.7140077598661939,0.7370750377306465,0.7615738157471984,0.12845978224717283
0.5734700398643783,0.6359474375176701,1.1412131255616456,0.6305948925192995,0.8765694033792122,0.6558067995272372,0.10704271847077093
0.45262451904026946,0.674388568772019,1.1252030031284896,0.5439426566277884,1.011220908764025,0.5460561226911638,0.08353674026246379
0.32881681197504675,0.7082113633691355,1.1040830256387162,0.4545328210686251,1.1404077316954073,0.43282583993939894,0.057892512543960176
0.20273250176731286,0.737167815874627,1.0779933691583117,0.3628599388317339,1.263544315385578,0.31664548983304863,0.030072374202808755
0.0750674818352326,0.7610458839600729,1.0471028581963369,0.26942863086981916,1.3800844702320325,0.19806741190331872,5.10868128891645e-05
0.05347613291008596,0.7796707610124192,1.011607700997831,0.17475082893672367,1.4895242226952163,0.07766389209026382,0.032183489360218864
0.18219412325119583,0.7929058843392199,0.971730051107545,0.0793429929174585,1.5914043951089967,0.043975847644490716,0.06662979805109973
0.31038428614979374,0.8006536734204723,0.9277164053584805,0.01627668178135175,1.685312901969643,0.16624879855798885,0.1032720738742971
0.4373505334727531,0.8028559944970662,0.8798358494980316,0.1115910512363672,1.7708867500414263,0.28854143521789366,0.14207991835009237
0.5624069440588332,0.7994943496436722,0.828378163647403,0.20608678897762006,1.8478137314831697,0.4102330875241254,0.18300796946385472
0.6848817445392721,0.7905897903378992,0.7736518006905,0.2992571156962251,1.9158338011283167,0.5306993949313402,0.22599566854195055
0.8041211947911657,0.7762025573953832,0.715981751500855,0.39060447775164087,1.9747401310291752,0.6493158224563419,0.27096712759238056
0.9194933545178596,0.7564314509798568,0.6557073116341198,0.4796431599147005,2.0243798373914625,0.7654612174923011,0.31783109959741496
1.0303917082116258,0.7314129362060311,0.5931797647345943,0.5659018182391048,2.064654377065452,0.8785213860185852,0.36648105356284805
1.136238626655823,0.7013199916194011,0.5287599984231949,0.6489259194896473,2.095519612812065,0.9878926664945662,0.416795355428581
1.2364886441608216,0.6663607095492279,0.4628160688478983,0.7282800741665628,2.116985548613337,1.0929854795606353,0.46863755523268646
1.3306315318936721,0.626776658977754,0.3957207303834041,0.8035502508480825,2.1291157383339385,1.193227831641611,0.5218567802006382
1.4181951489483924,0.5828410231393614,0.32784894716264135,0.8743458603231385,2.13202637305112,1.2880687506577186,0.576288232707789
1.4987480542037577,0.5348565255476524,0.25957540320763434,0.9403016987984166,2.12588505434207,1.376981632296417,0.6317537913412923
1.5719018635197086,0.4831531595366504,0.19127202790066844,1.0010797403334748,2.1109092627379247,1.4594674756836865,0.6880627125723247
1.6373133384224998,0.4280857376854518,0.12330555339895892,1.056370769578983,2.0873645324106027,1.5350579878143324,0.7450124298454925
1.694686194112351,0.37003127866543484,0.0560351203481228,1.1058958468605646,2.0555623449408222,1.6033185367547642,0.8023894462044616
1.7437726163850802,0.30938625009797704,0.0101900521065744,1.1494075986582435,2.01585775671199,1.6638509344151848,0.8599703159057999
1.784374478879857,0.2465636869318432,0.07503291647453578,1.1866913275729485,1.968646776074748,1.7162960305968993,0.9175227098313377
1.8163442539373942,0.1819902056370957,0.13817075226820574,1.2175659369405079,1.9143635079209689,1.7603361010494136,0.9748065588974095
1.8395856122647767,0.11610293516157696,0.1992972122381712,1.241884666343616,1.853477084684769,1.7956970134153036,1.0315752690813955
1.8540537085427038,0.049346386102653045,0.2581242459464101,1.259535635376753,1.7864884040432805,1.822150156191849,1.0875770011460397
1.859755152065973,0.01783072009210518,0.31438388797733713,1.2704421941313622,1.713926694713879,1.8395141171898226,1.142556007643861
1.8567476634662943,0.08497863986843732,0.3678298990183384,1.2745630799820793,1.6363459327305685,1.8476560994136084,1.1962540193311388
1.8451394205156813,0.1516497921619988,0.41823924905113063,1.271892381362849,1.5543211314243919,1.8464930638143622,1.2484116727166652
