# residual-projection v2
# upstream_doi=Zhang et al. ICSE 2022
# upstream_url=https://github.com/FudanSELab/DeepTraLog
# upstream_archive=data/upstream/deeptralog/F01.zip
# upstream_archive_sha256=932b664d108818d1d65e486bb45f15cb805bcff39e3bf553acac9f5d3f76451e
# upstream_inner_file=F01-02/ERROR_F012_SpanData2021-08-14_01-52-43.csv
# license=no-upstream-license
# attribution=Zhang et al. ICSE 2022.
# fixture_origin=F01-02 ERROR fault-period spans (82,800 spans, 538s) projected to 108-window x 16-signal residual matrix
# num_windows=108
# num_signals=16
# healthy_window_end=12
# window_ms=5000
# channels=travel_p50_ms,travel_span_count,station_p50_ms,station_span_count,basic_p50_ms,basic_span_count,train_p50_ms,train_span_count,ticketinfo_p50_ms,ticketinfo_span_count,preserve_p50_ms,preserve_span_count,seat_p50_ms,seat_span_count,order_p50_ms,order_span_count
# top_services=ts-travel-service,ts-station-service,ts-basic-service,ts-train-service,ts-ticketinfo-service,ts-preserve-service,ts-seat-service,ts-order-service
# projection_law=Per (window, service) bin: p50 = median of (EndTime - StartTime) milliseconds; span_count = number of spans. Residual = (value - baseline_mean) / sample_stddev over the first healthy_window_end windows. Bessel correction (n-1). NaN cell = service had zero spans in that window.
# decimal_places=6
# notes=DSFB interprets structural residual evidence; no ground-truth fault label is asserted. The F01-02 file is named ERROR but DSFB does not depend on that label.
-2.415677	0.678989	-2.751190	0.695691	-1.425651	0.696347	-0.470387	0.683824	-0.751602	0.681581	-0.430584	0.549040	-1.518377	0.662255	-0.763763	0.335793
-2.415677	0.678989	-2.751190	0.695691	-1.425651	0.696347	-0.470387	0.683824	-0.616410	0.681581	-0.544562	0.905175	-1.518377	0.662255	-1.418416	0.980514
-2.415677	0.678989	-2.751190	0.695691	-1.425651	0.696347	-0.470387	0.683824	-0.751602	0.681581	-0.354598	0.549040	-1.518377	0.662255	-0.763763	0.335793
-1.182140	0.678989	-0.809174	0.695691	-1.013414	0.696347	1.142370	0.683824	-0.539158	0.681581	-1.684342	0.905175	-0.594147	0.662255	-1.418416	0.819334
-1.182140	0.678989	-2.751190	0.695691	-1.425651	0.696347	-0.470387	0.683824	-0.712976	0.681581	-3.545983	0.549040	-1.254311	0.662255	-0.109109	0.496973
-3.032445	0.678989	-2.751190	0.695691	-1.425651	0.696347	-0.470387	0.683824	-0.655036	0.681581	-2.634159	0.727107	-1.518377	0.662255	-1.418416	0.658154
-2.415677	0.678989	-0.809174	0.695691	-1.013414	0.696347	-0.470387	0.683824	0.581003	0.681581	-0.962481	0.727107	-1.518377	0.662255	-1.418416	0.658154
-2.415677	0.678989	-2.751190	0.695691	-1.425651	0.696347	-0.470387	0.683824	-0.500531	0.681581	-0.468576	0.727107	-1.386344	0.662255	-1.418416	0.658154
-3.032445	0.678989	-2.751190	0.695691	-1.425651	0.696347	-0.470387	0.683824	-0.790228	0.681581	-1.988283	0.727107	-1.518377	0.662255	-0.763763	0.658154
-2.415677	0.678989	-2.751190	0.695691	-1.425651	0.696347	-0.470387	0.683824	-0.712976	0.681581	-0.658540	0.727107	-1.782442	0.662255	-0.763763	0.658154
-2.107293	0.678989	-2.751190	0.695691	-1.425651	0.696347	-0.470387	0.683824	-0.751602	0.681581	-0.734525	0.727107	-1.518377	0.662255	-0.763763	0.658154
-2.415677	0.678989	-0.809174	0.695691	-0.601178	0.696347	-0.470387	0.683824	-0.423279	0.681581	-0.506569	0.727107	-1.518377	0.662255	0.545545	0.658154
-3.032445	0.678989	-2.751190	0.695691	-1.425651	0.696347	-0.470387	0.683824	-0.790228	0.681581	-0.354598	0.727107	-1.518377	0.662255	-0.109109	0.658154
-2.415677	0.678989	-2.751190	0.695691	-1.425651	0.696347	-0.470387	0.683824	-0.790228	0.681581	-0.164635	0.727107	-1.518377	0.662255	-0.109109	0.658154
-3.032445	0.678989	-2.751190	0.695691	-1.425651	0.696347	-0.470387	0.683824	-0.790228	0.681581	-0.354598	0.727107	-1.518377	0.662255	-0.109109	0.658154
-2.107293	0.678989	-2.751190	0.695691	-1.425651	0.696347	-0.470387	0.683824	-0.751602	0.681581	-0.658540	0.727107	-1.254311	0.662255	-0.763763	0.658154
-3.032445	0.678989	-2.751190	0.695691	-1.425651	0.696347	-0.470387	0.683824	-0.770915	0.681581	-2.824122	0.727107	-1.518377	0.662255	1.200198	0.658154
-3.032445	0.678989	-2.751190	0.695691	-1.425651	0.696347	-0.470387	0.683824	-0.751602	0.681581	-1.114452	0.905175	-1.650409	0.662255	-0.763763	0.980514
-3.032445	0.678989	-2.751190	0.695691	-1.425651	0.696347	-0.470387	0.683824	-0.790228	0.681581	-0.506569	0.727107	-1.782442	0.662255	-1.418416	0.658154
-3.032445	1.891068	-2.751190	2.039907	-1.425651	2.170965	-0.470387	1.575768	-0.751602	2.403471	-2.178247	0.994208	-1.782442	1.419119	-0.763763	1.302875
-3.032445	1.453372	-2.751190	1.190928	-1.425651	1.187886	-0.470387	1.516305	-0.790228	1.112054	-2.938100	1.350342	-1.782442	1.721864	-0.109109	1.383466
-3.032445	0.914671	-2.751190	1.120180	-1.425651	1.024040	-0.470387	1.100064	-0.790228	0.825072	-3.621968	1.350342	-1.650409	0.965001	-0.109109	1.061105
-3.032445	0.678989	-2.751190	0.695691	-1.631769	0.696347	-0.470387	0.683824	-0.790228	0.681581	-0.430584	1.528410	-1.650409	0.662255	-0.763763	0.658154
-3.032445	0.678989	-2.751190	0.695691	-1.425651	0.696347	-0.470387	0.683824	-0.751602	0.681581	-1.950291	0.816141	-1.782442	0.662255	-0.763763	0.819334
-3.032445	1.588048	-2.751190	1.403173	-1.837887	1.515579	-0.470387	1.397379	-0.790228	1.686017	-0.658540	0.816141	-1.782442	1.419119	-1.418416	1.141695
-3.032445	0.881002	-2.751190	1.120180	-1.631769	1.024040	-0.470387	1.040601	-0.751602	0.825072	-0.810510	1.261309	-1.782442	0.965001	-0.109109	1.061105
-3.032445	0.678989	-2.751190	0.695691	-1.837887	0.696347	-0.470387	0.683824	-0.828854	0.681581	-3.925910	1.261309	-1.782442	0.662255	-0.763763	0.658154
-3.032445	0.678989	-2.751190	0.695691	-1.425651	0.696347	-0.470387	0.683824	-0.790228	0.681581	-0.734525	0.727107	-1.518377	0.662255	-1.418416	0.658154
-3.032445	1.419704	-2.751190	1.403173	-1.425651	1.515579	-0.470387	1.040601	-0.751602	1.686017	-0.582554	0.905175	-1.782442	1.192060	-0.763763	1.141695
-3.032445	1.049346	-2.751190	1.120180	-1.837887	1.024040	-0.470387	1.397379	-0.790228	0.825072	-6.053499	1.439376	-1.782442	1.192060	-1.418416	1.222285
-3.649214	0.678989	-2.751190	0.695691	-1.837887	0.696347	-0.470387	0.683824	-0.828854	0.681581	-0.354598	1.083242	-1.650409	0.662255	-1.418416	0.658154
-3.340830	0.678989	-2.751190	0.695691	-1.425651	0.696347	-0.470387	0.683824	-0.751602	0.681581	-0.810510	0.727107	-1.782442	0.662255	-1.418416	0.658154
-3.340830	0.678989	-2.751190	0.695691	-1.837887	0.696347	-0.470387	0.683824	-0.828854	0.681581	-2.026276	0.727107	-1.782442	0.662255	-1.418416	0.658154
-3.032445	0.678989	-2.751190	0.695691	-1.837887	0.696347	-0.470387	0.683824	-0.828854	0.681581	-1.456386	0.727107	-1.782442	0.662255	-1.418416	0.658154
-3.032445	0.678989	-2.751190	0.695691	-1.837887	0.696347	-0.470387	0.683824	-0.828854	0.681581	-1.684342	0.727107	-1.650409	0.662255	-0.763763	0.658154
-3.032445	0.678989	-2.751190	0.695691	-1.837887	0.696347	-0.470387	0.683824	-0.790228	0.681581	-1.988283	0.727107	-1.518377	0.662255	-1.418416	0.658154
-3.032445	0.678989	-2.751190	0.695691	-1.425651	0.696347	-0.470387	0.683824	-0.230148	0.681581	-0.316606	0.727107	-1.518377	0.662255	-1.418416	0.658154
-3.032445	0.678989	-2.751190	0.695691	-1.425651	0.696347	-0.470387	0.683824	-0.539158	0.681581	-2.368210	0.727107	-1.518377	0.662255	-1.418416	0.658154
-3.340830	0.678989	-2.751190	0.695691	-1.837887	0.696347	-0.470387	0.683824	-0.790228	0.681581	-0.620547	0.727107	-1.518377	0.662255	-0.763763	0.658154
-3.032445	0.678989	-2.751190	0.695691	-1.425651	0.696347	-0.470387	0.683824	-0.751602	0.681581	-1.000474	0.727107	-1.254311	0.662255	-0.763763	0.658154
-3.032445	0.678989	-2.751190	0.695691	-1.837887	0.696347	-0.470387	0.683824	-0.790228	0.681581	-3.583976	0.727107	-1.254311	0.662255	-0.109109	0.658154
-3.032445	0.678989	-2.751190	0.695691	-1.631769	0.696347	-0.470387	0.683824	-0.751602	0.681581	-1.000474	0.727107	-1.518377	0.662255	-0.763763	0.658154
-3.649214	0.678989	-2.751190	0.695691	-1.837887	0.696347	-0.470387	0.683824	-0.790228	0.681581	-5.711565	0.727107	-1.650409	0.662255	-0.763763	0.658154
-1.182140	0.678989	-2.751190	0.695691	-1.425651	0.696347	-0.470387	0.683824	-0.674349	0.681581	-2.444195	0.727107	2.178540	0.662255	-0.109109	0.658154
-3.032445	0.678989	-2.751190	0.695691	-1.837887	0.696347	-0.470387	0.683824	-0.828854	0.681581	-0.278613	0.816141	-1.386344	0.662255	-0.109109	0.658154
-3.032445	1.419704	-2.751190	1.403173	-1.837887	1.515579	-0.470387	1.040601	-0.828854	1.686017	-1.038466	0.816141	-1.518377	1.267746	-0.109109	1.141695
-3.032445	1.958405	-2.751190	2.252151	-1.837887	2.170965	-0.470387	2.289323	-0.828854	1.972999	-2.368210	1.617443	-1.782442	1.873237	-0.109109	1.867007
-3.032445	0.881002	-2.751190	0.695691	-1.837887	0.696347	-0.470387	0.862213	-0.790228	0.681581	-4.267844	2.151644	-1.518377	0.965001	-1.418416	1.061105
-3.032445	0.678989	-2.751190	0.695691	-1.837887	0.696347	-0.470387	0.683824	-0.790228	0.681581	-2.710144	0.727107	-1.518377	0.662255	-0.109109	0.658154
-3.032445	0.678989	-2.751190	0.695691	-1.425651	0.696347	-0.470387	0.683824	-0.751602	0.681581	-1.076459	0.727107	-1.386344	0.662255	-0.763763	0.658154
-3.032445	0.678989	-1.780182	0.695691	-1.013414	0.696347	-0.470387	0.683824	0.445811	0.681581	-2.140254	0.727107	-1.518377	0.662255	-1.418416	0.658154
-3.032445	0.678989	-2.751190	0.695691	-1.425651	0.696347	-0.470387	0.683824	-0.790228	0.681581	-5.749558	0.727107	-1.386344	0.662255	-0.109109	0.658154
-3.032445	1.419704	-2.751190	1.403173	-1.425651	1.515579	-0.470387	1.040601	-0.751602	1.686017	-1.114452	0.905175	-1.518377	1.267746	-1.418416	1.141695
-3.649214	0.847333	-2.751190	0.837187	-1.631769	0.696347	-0.470387	1.040601	-0.790228	0.681581	-1.646349	0.994208	-1.782442	0.813628	-1.418416	0.819334
-3.032445	0.678989	-2.751190	0.695691	-0.395060	0.696347	-0.470387	0.683824	1.025204	0.681581	-1.114452	0.638074	-1.518377	0.662255	-1.418416	0.658154
-3.032445	0.678989	-2.751190	0.978684	-1.837887	1.024040	-0.470387	0.862213	-0.828854	0.825072	-0.962481	0.816141	-1.518377	0.662255	-1.418416	0.658154
-3.649214	1.790061	-2.751190	1.403173	-1.837887	1.515579	-0.470387	1.575768	-0.828854	1.686017	-1.342408	1.350342	-1.782442	1.721864	-1.418416	1.705826
-3.032445	0.881002	-2.751190	1.120180	-1.837887	1.024040	-0.470387	1.040601	-0.828854	0.825072	-5.293646	1.439376	-1.254311	0.965001	-1.418416	1.061105
-3.032445	0.678989	-2.751190	0.695691	-1.837887	0.696347	-0.470387	0.683824	-0.790228	0.681581	-0.430584	1.439376	-1.254311	0.662255	-0.109109	0.658154
-3.649214	0.678989	-2.751190	0.695691	-1.837887	0.696347	-0.470387	0.683824	-0.828854	0.681581	-0.468576	0.727107	-1.518377	0.662255	-0.109109	0.658154
-3.649214	0.678989	-2.751190	0.695691	-1.837887	0.696347	-0.470387	0.683824	-0.828854	0.681581	-5.597587	0.727107	-2.046508	0.662255	-1.418416	0.658154
-3.649214	0.678989	-2.751190	0.695691	-1.837887	0.696347	-0.470387	0.683824	-0.828854	0.681581	-5.521602	0.727107	-1.386344	0.662255	-0.763763	0.658154
-3.032445	0.678989	-2.751190	0.695691	-1.837887	0.696347	-0.470387	0.683824	-0.809541	0.681581	-1.418393	0.727107	-1.518377	0.662255	-1.418416	0.658154
-3.649214	0.678989	-2.751190	0.695691	-1.837887	0.696347	-0.470387	0.683824	-0.828854	0.681581	-0.924488	0.727107	-1.914475	0.662255	-1.418416	0.658154
-3.340830	0.678989	-2.751190	0.695691	-1.837887	0.696347	-0.470387	0.683824	-0.828854	0.681581	-4.419814	0.727107	-1.782442	0.662255	-0.109109	0.658154
-3.649214	0.678989	-2.751190	0.695691	-1.837887	0.696347	-0.470387	0.683824	-0.828854	0.681581	-1.076459	0.727107	-2.046508	0.662255	-1.418416	0.658154
-3.032445	0.678989	-2.751190	0.695691	-1.837887	0.696347	-0.470387	0.683824	-0.712976	0.681581	-5.559595	0.014839	-1.254311	0.662255	-0.763763	0.658154
-3.649214	-1.543156	-2.751190	-1.568252	-1.837887	-1.597502	-0.470387	-1.456842	-0.828854	-1.614272	-6.699375	-2.478101	-1.914475	-1.456962	-1.418416	-1.437192
nan	-3.765301	nan	-3.832194	nan	-3.891352	nan	-3.597508	nan	-3.910124	nan	-4.258772	nan	-3.576179	nan	-3.532538
nan	-3.765301	nan	-3.832194	nan	-3.891352	nan	-3.597508	nan	-3.910124	nan	-4.258772	nan	-3.576179	nan	-3.532538
nan	-3.765301	nan	-3.832194	nan	-3.891352	nan	-3.597508	nan	-3.910124	nan	-4.258772	nan	-3.576179	nan	-3.532538
nan	-3.765301	nan	-3.832194	nan	-3.891352	nan	-3.597508	nan	-3.910124	nan	-4.258772	nan	-3.576179	nan	-3.532538
nan	-3.765301	nan	-3.832194	nan	-3.891352	nan	-3.597508	nan	-3.910124	nan	-4.258772	nan	-3.576179	nan	-3.532538
nan	-3.765301	nan	-3.832194	nan	-3.891352	nan	-3.597508	nan	-3.910124	nan	-4.258772	nan	-3.576179	nan	-3.532538
nan	-3.765301	nan	-3.832194	nan	-3.891352	nan	-3.597508	nan	-3.910124	nan	-4.258772	nan	-3.576179	nan	-3.532538
