# residual-projection v2
# upstream_doi=Saxena, Goebel, Simon, Eklund (PHM08); NASA PCoE Prognostics Data Repository
# upstream_url=https://www.nasa.gov/intelligent-systems-division/discovery-and-systems-health/pcoe/pcoe-data-set-repository/
# upstream_archive=data/CMAPSSData.zip
# upstream_archive_sha256=74bef434a34db25c7bf72e668ea4cd52afe5f2cf8e44367c55a82bfd91a5a34f
# upstream_inner_file=train_FD003.txt
# fixture_origin=train_FD003.txt unit 1 (run-to-failure, 259 cycles)
# license=Public Domain (NASA Open Data)
# num_windows=259
# num_signals=15
# healthy_window_end=30
# channels=sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21
# sensor_columns_kept=2,3,4,6,7,8,9,11,12,13,14,15,17,20,21
# sensor_columns_dropped=1,5,10,16,18,19
# projection_law=z_residual = (value - baseline_mean) / baseline_sample_stddev; baseline computed over the first healthy_window_end cycles; sample stddev uses Bessel correction (n-1)
# baseline_stddev_drop_threshold=1e-06
# decimal_places=6
# notes=Per-engine z-score residual projection of NASA C-MAPSS FD003 unit 1 against its own first 30 healthy cycles. DSFB interprets the structural residual evidence; the audit does NOT claim a fault diagnosis or a remaining-useful-life prediction.
0.111041	-0.888089	-1.638799	0.439697	-0.446472	0.397733	-0.186660	1.106903	-0.155172	0.699607	-1.662235	0.818435	0.693425	-0.370275	-0.153476
-1.068153	-0.621972	-0.114698	-2.198484	-0.313594	1.450557	1.135592	0.158129	-0.480707	-1.020738	-0.336171	-2.239437	0.693425	1.063047	-1.002352
-0.950233	1.370814	-0.684285	0.439697	0.138194	-0.655090	-0.508747	-1.106903	-0.708582	0.355538	0.498866	-1.144292	-0.530266	0.465829	0.111911
1.231274	0.631255	0.707173	0.439697	1.865617	0.748674	-0.356179	0.368968	0.853988	-1.364807	-0.603736	1.017552	-1.753956	0.346386	-0.638807
0.287920	-1.377003	-0.437204	0.439697	-1.350047	-1.707914	0.124126	0.474387	1.439952	-0.332600	0.131332	-0.262487	-1.753956	0.226943	0.626326
-1.657749	0.640538	-0.699890	-2.198484	-1.722108	0.748674	0.359570	-1.106903	0.007596	-1.020738	-0.788973	0.638281	-0.530266	-0.489718	-0.898742
-1.009193	1.816406	-0.806525	0.439697	1.573284	0.046792	-1.599322	-2.582774	-0.969011	-2.741083	1.316263	-1.428745	1.917115	0.465829	-0.896924
0.435319	-1.946370	1.055687	0.439697	-0.685654	-1.006031	1.250489	-0.474387	-0.252833	0.011469	0.295988	0.676208	0.693425	1.421377	2.247732
0.170000	-0.374421	0.173997	0.439697	0.324224	-0.655090	0.975491	-0.896065	-0.773689	-1.020738	1.313322	-1.589935	-0.530266	0.107499	-0.238909
0.052081	-1.732857	-0.673882	0.439697	0.058467	-1.006031	0.385939	-0.896065	2.416559	0.699607	-1.159448	0.899030	-0.530266	-1.564709	1.257075
1.113355	1.525533	-0.044475	0.439697	-1.243744	-0.304149	1.022579	0.158129	1.602720	0.011469	-0.544931	0.747322	-0.530266	-0.967492	1.593353
-0.331157	0.297061	-0.288955	0.439697	0.111618	-0.655090	1.222236	0.790645	1.309738	0.699607	0.622358	0.339605	0.693425	0.226943	-1.233202
-0.566995	0.241362	-1.084817	0.439697	-0.287018	-0.304149	-0.147105	-0.790645	-1.489867	0.699607	0.966370	-0.551681	-0.530266	0.704716	0.480908
-0.655435	-0.037133	-0.876748	0.439697	-0.207291	-1.356972	0.617616	1.739419	1.016756	0.355538	1.369188	0.472350	-0.530266	0.824160	0.793556
-0.920753	0.485819	2.194862	0.439697	-1.748683	-0.304149	1.293811	0.685226	-0.643475	1.043676	1.269218	-0.523236	-0.530266	-1.803596	-0.671526
0.376359	0.003094	0.153190	-2.198484	0.855739	-0.655090	-0.727239	0.368968	-0.708582	0.355538	-0.009801	-0.594349	0.693425	-0.848049	-0.964179
-0.360637	-0.767408	0.514709	0.439697	-0.765381	-0.655090	-0.757376	0.896065	-0.643475	0.699607	-0.415559	0.330124	-1.753956	0.704716	-0.815126
2.263069	-2.119656	0.535516	0.439697	0.510254	-0.304149	-2.527913	-0.790645	-0.285386	1.043676	-0.312649	0.856362	-0.530266	0.226943	0.826275
-0.596475	0.696237	-1.334499	0.439697	-0.977987	-1.006031	-0.197961	-0.263548	-1.522421	0.011469	1.107503	-0.290932	1.917115	0.465829	0.593607
0.848037	0.538423	-0.392989	-2.198484	0.829163	1.099616	-0.058578	1.001484	0.561006	-1.364807	-0.186217	2.136401	0.693425	1.421377	-0.197101
0.228960	0.272306	-0.184921	0.439697	-2.014441	-1.707914	-1.021073	-0.052710	0.235471	0.011469	0.163675	-1.405041	-1.753956	2.376925	0.164625
-0.390116	0.758125	-1.493151	0.439697	2.157950	1.099616	-0.580322	-0.790645	1.439952	-1.708876	0.407718	0.439164	-0.530266	0.226943	-1.055065
0.730117	-1.766895	0.457491	0.439697	-0.712230	0.046792	-1.768842	0.263548	-1.066671	-0.332600	1.328024	0.301678	0.693425	1.899151	-0.266175
-0.095318	0.362043	1.359987	0.439697	-0.499624	-1.356972	-0.226214	2.371935	-0.806243	0.355538	-1.053598	0.737840	-0.530266	0.226943	1.046219
-1.303991	1.698819	-0.481418	0.439697	-1.908138	1.099616	0.086455	3.215290	-0.610922	0.355538	-0.356753	0.974884	0.693425	-1.206379	-2.394725
0.612198	-1.048997	-0.595856	0.439697	1.015193	0.748674	-0.361830	0.790645	-0.187725	0.699607	-1.109463	0.372792	1.917115	-1.086935	1.973257
-0.537516	1.157301	-0.312363	0.439697	0.935466	-1.707914	0.813505	0.896065	0.984202	0.355538	0.413599	-3.590589	1.917115	0.346386	0.595425
0.730117	1.070658	0.881430	0.439697	1.493556	0.397733	0.478233	0.579806	1.114417	-1.020738	-0.430260	-1.632603	0.693425	-2.042483	0.073739
-1.893588	-1.998975	0.597937	0.439697	-0.419897	0.748674	0.994326	-0.579806	-0.057511	-0.676669	1.530903	-0.271969	0.693425	-1.086935	-1.215025
-0.065838	-0.417742	-0.759710	0.439697	0.111618	-1.356972	0.101523	-0.052710	0.626113	0.355538	0.037243	-0.542199	3.140805	-0.728605	-0.233456
-0.832314	-0.838579	0.660357	-2.198484	0.377375	-1.006031	0.627034	0.790645	0.561006	-1.364807	0.334211	-2.386404	0.693425	0.824160	-1.767612
-0.537516	-0.167097	1.307970	0.439697	-0.419897	0.046792	0.461281	0.158129	-0.252833	-1.364807	-0.436141	0.405978	0.693425	-1.684153	0.310042
1.378674	-1.163490	0.311843	0.439697	-1.350047	-1.356972	0.619500	-1.528581	0.463346	-1.020738	-1.597549	1.254597	0.693425	1.660264	0.264599
1.319714	0.089737	2.465351	0.439697	-4.299954	-0.304149	-0.213030	0.158129	1.635273	-2.397014	-0.083308	1.287783	-2.977647	2.018594	-1.265921
0.936476	-0.315628	2.540776	0.439697	-0.632503	-1.356972	-0.423987	-0.790645	0.919095	-1.020738	0.831117	1.330451	-0.530266	0.107499	-1.963926
-0.655435	-0.727181	0.603138	0.439697	0.377375	2.152439	0.382172	-0.368968	-0.773689	1.043676	-1.474057	0.974884	0.693425	-1.445266	1.449753
1.054395	2.119656	0.020547	0.439697	-0.951411	0.397733	0.843642	0.368968	-0.806243	-1.364807	0.081348	-1.457190	0.693425	1.660264	-2.765540
0.582718	-0.612689	0.257225	0.439697	-0.818533	0.748674	-0.425871	0.263548	0.040149	1.043676	0.222481	-0.305155	3.140805	0.226943	-1.860316
0.376359	0.464158	-1.131632	0.439697	-1.482926	1.450557	1.308879	0.368968	-1.099225	0.011469	-0.197978	-1.224887	-1.753956	-0.967492	-0.707881
0.494279	1.550288	0.085568	0.439697	-0.526200	-0.655090	-0.132037	-1.739419	-0.871350	1.043676	-0.568453	0.050411	0.693425	-0.370275	-0.842392
-0.124798	0.761219	-2.060138	0.439697	0.643133	-0.304149	-0.309091	-0.368968	0.398238	-1.020738	0.828177	-2.348477	-0.530266	-1.206379	1.040766
1.083875	-0.603406	1.456219	0.439697	-1.004563	-1.006031	-1.134086	-0.052710	-1.913064	-2.741083	-0.033323	-0.703390	-0.530266	-0.370275	-1.876675
0.612198	-0.686954	0.488701	0.439697	-3.582409	1.099616	-0.830834	1.001484	0.398238	1.043676	-0.024502	0.225824	-0.530266	-1.086935	0.324584
0.700637	-0.176380	2.111635	0.439697	0.882314	1.099616	-0.165941	-0.263548	0.007596	1.043676	-1.353506	0.055152	0.693425	-0.131388	-0.228003
0.022601	0.612689	0.800803	0.439697	0.244497	0.397733	-0.599157	-1.317742	0.463346	0.355538	0.122511	0.206861	-0.530266	-0.848049	0.333673
1.614512	0.000000	-0.554242	-2.198484	-0.605927	0.397733	-0.405152	-1.844839	1.277184	0.699607	-0.533170	1.164520	3.140805	-0.489718	-0.358879
0.671158	0.272306	-0.559444	0.439697	-0.473048	-1.006031	0.988676	-1.423161	-0.448154	-0.676669	-0.436141	-1.167996	-0.530266	-0.011944	0.786285
-0.773354	0.711709	1.151919	0.439697	-1.668956	-0.655090	-0.148989	-0.790645	-1.261993	1.387745	-0.512588	0.126266	1.917115	2.376925	-1.238655
-0.684915	1.203717	1.880159	0.439697	0.031891	-1.356972	-0.471076	-0.052710	1.830595	0.011469	0.360674	1.311487	1.917115	-0.250831	1.229809
0.818557	-1.961842	2.116836	0.439697	-0.818533	1.099616	-0.037859	0.685226	0.137810	-1.020738	-0.556692	-1.068438	0.693425	-0.131388	-1.876675
-0.802834	-0.346571	0.501705	0.439697	-1.004563	0.397733	1.218469	-0.158129	0.007596	-1.020738	0.545911	-2.296327	-0.530266	2.257481	0.030114
0.671158	2.679740	-0.049676	0.439697	-0.845108	1.450557	-0.303440	0.052710	0.170364	0.355538	0.225421	1.055479	-1.753956	-1.086935	-0.673344
-1.245032	-0.414648	1.448416	0.439697	0.696284	0.397733	-0.740424	0.790645	1.570166	1.043676	0.310689	-0.381009	-0.530266	-0.250831	0.211886
0.730117	1.277982	0.350855	0.439697	1.121496	0.046792	0.685424	1.001484	1.732934	-1.020738	-1.015375	0.500796	-0.530266	-0.967492	-0.898742
-0.272197	1.175867	-1.807855	0.439697	-1.217169	-1.356972	-0.231865	0.685226	1.016756	-1.364807	0.954609	-0.390491	-0.530266	0.824160	1.418852
-0.242717	0.238268	-0.073084	0.439697	0.085042	-1.006031	0.608198	1.212323	-1.945617	-0.676669	-0.674303	2.013138	-0.530266	0.346386	-2.441986
-0.684915	0.099020	0.392469	0.439697	-0.446472	1.099616	0.538507	1.212323	-1.652635	0.699607	0.566493	1.387341	-0.530266	-2.520257	-2.414720
-0.508036	-1.339870	0.990666	0.439697	-0.712230	1.450557	0.651520	1.106903	-1.522421	-2.052945	-2.232648	0.581391	-0.530266	-0.370275	0.275506
1.879831	1.370814	0.415877	0.439697	-1.270320	1.801498	-0.130153	-1.423161	0.886542	1.387745	0.851699	2.008397	0.693425	0.824160	-1.807602
0.287920	1.980408	0.842417	0.439697	-0.100988	0.748674	0.393474	0.158129	-0.187725	1.387745	-0.630199	1.098147	1.917115	1.660264	-0.724240
0.995436	-0.473441	-0.109496	0.439697	-1.323472	1.099616	0.749465	-0.579806	-0.220279	-1.020738	-1.300581	0.500796	-0.530266	1.540821	1.066214
-0.979713	-0.953071	1.125910	0.439697	-0.233866	0.748674	1.421892	0.158129	-0.155172	1.731814	-1.729861	2.207515	0.693425	0.465829	-0.611542
-0.655435	0.501291	-0.119899	0.439697	-0.127564	1.450557	0.785252	1.001484	-0.155172	0.699607	-0.606676	3.615558	1.917115	0.585273	-0.473395
-1.127112	-0.389893	0.449688	0.439697	-0.871684	0.397733	-0.770560	-0.263548	-0.187725	0.011469	0.369494	1.031775	1.917115	0.226943	-0.722423
-0.065838	0.591028	-0.489221	0.439697	-2.200471	0.046792	-0.834601	-0.579806	0.137810	-1.020738	0.054885	-1.073179	1.917115	0.226943	0.193708
1.791391	0.284684	0.475696	0.439697	-0.260442	-0.655090	-0.218680	-1.001484	1.179524	0.355538	1.601469	-0.006479	0.693425	-2.759144	-1.240473
-0.655435	-1.008770	0.363860	0.439697	-0.871684	0.046792	0.295529	0.474387	-1.196886	2.419952	-0.550811	-1.589935	-0.530266	-0.489718	-1.447693
1.820871	-2.135128	0.522512	0.439697	-0.632503	0.397733	0.941587	-0.263548	-0.415600	2.764021	0.954609	1.069702	-0.530266	-1.445266	-0.115304
-0.625955	-0.541518	0.582332	0.439697	-1.296896	0.748674	0.244673	-1.739419	-0.871350	0.699607	0.146034	-0.793466	-0.530266	-0.131388	-0.298894
-2.099947	0.423931	-1.321495	0.439697	0.430527	0.397733	-0.277070	-0.263548	-1.131778	-1.020738	0.828177	0.083598	1.917115	-1.803596	0.669951
-0.331157	-1.011865	1.120709	0.439697	-1.987865	0.748674	0.299296	-2.371935	0.137810	1.731814	1.022235	1.757131	3.140805	-0.728605	0.001030
0.906996	0.566273	1.102503	0.439697	0.085042	0.748674	-0.879806	-0.579806	-0.285386	1.387745	0.381256	0.633540	1.917115	1.421377	-0.651532
-1.156592	0.612689	0.956855	0.439697	1.945344	0.397733	-1.060627	0.052710	-1.131778	1.043676	0.678223	-1.039992	1.917115	-0.011944	-2.025728
-0.891274	0.092832	0.210409	0.439697	0.749436	1.099616	-0.472959	0.263548	-1.001564	2.075883	0.831117	-0.987843	-1.753956	-0.250831	-1.140498
0.965956	0.612689	0.267628	0.439697	-1.589229	0.748674	0.212653	1.950258	-0.545815	1.043676	-0.062726	1.529568	4.364496	-0.489718	0.131906
-0.508036	1.587421	1.300168	0.439697	0.802587	0.748674	-0.653780	1.001484	-0.838796	-1.708876	-1.368207	1.121852	1.917115	-1.445266	0.359121
0.081561	-0.151625	0.319645	0.439697	-2.041017	1.801498	-0.518165	2.266516	-1.717742	1.387745	1.477978	1.543791	0.693425	0.226943	0.909890
-2.306306	0.813824	-0.330569	0.439697	-1.642380	-0.304149	-0.373131	-0.158129	-0.741136	0.011469	-1.474057	0.704654	0.693425	0.943603	-2.022093
1.260754	2.624041	2.233875	0.439697	2.689464	2.152439	-0.011490	-0.685226	1.667827	0.355538	-0.247963	0.173674	0.693425	-1.445266	0.835364
0.258440	-1.011865	0.166195	0.439697	-0.659078	1.099616	1.501001	1.001484	-0.643475	-0.676669	1.039877	-1.016288	0.693425	0.346386	-1.922118
0.995436	2.252714	2.062218	0.439697	0.457103	0.748674	-1.026723	1.317742	0.202917	1.387745	-1.541684	-0.765021	3.140805	-0.967492	-0.776954
-1.068153	0.618878	0.046555	0.439697	-1.934714	0.046792	1.395522	0.790645	-0.773689	-1.020738	-2.850105	-0.362046	1.917115	-0.967492	-1.344083
1.024916	-1.138735	1.401601	0.439697	0.483678	1.801498	1.011278	1.950258	-0.415600	-0.332600	0.722327	-1.945502	0.693425	-0.609162	-1.927571
1.349194	-0.009283	-0.835135	-2.198484	-0.738805	-1.006031	0.402891	-1.634000	0.398238	0.355538	0.498866	-0.475827	0.693425	-1.206379	-3.165439
1.643992	-2.453850	2.033609	0.439697	-0.473048	0.748674	-0.335460	0.685226	-0.317940	0.355538	0.148974	1.226151	0.693425	-0.848049	-0.716969
-0.360637	0.566273	0.062160	0.439697	-1.323472	1.450557	-0.523815	1.212323	-0.448154	1.387745	0.737029	0.676208	1.917115	-2.639700	0.362756
-0.065838	-0.216607	-2.614120	0.439697	0.271073	2.503380	-0.484261	2.161097	0.495899	1.387745	-1.479938	0.244788	0.693425	-1.803596	-1.056883
-0.213237	-0.587934	1.050486	0.439697	-1.562653	3.556204	0.060085	1.001484	-0.448154	0.355538	0.716447	0.277974	1.917115	0.943603	0.041020
1.732432	-0.148531	1.073893	0.439697	-1.243744	1.450557	0.152379	-0.263548	-0.480707	2.419952	0.875222	1.643349	1.917115	-0.848049	-0.807855
-0.390116	-0.925222	1.198734	0.439697	-2.014441	0.397733	-0.651897	2.899032	-1.164332	-0.676669	0.398897	-0.049147	0.693425	1.063047	-0.711516
1.113355	0.355855	0.535516	0.439697	0.510254	0.397733	0.903916	-0.368968	-0.383047	0.011469	0.016662	-0.143965	-0.530266	-1.325822	0.619055
-0.065838	0.937600	-0.060080	0.439697	1.174648	-0.304149	0.020531	0.052710	-0.024958	1.043676	0.916385	0.567168	0.693425	-0.728605	-0.437041
0.287920	1.912332	2.166253	0.439697	-1.748683	1.801498	-0.342994	0.896065	-0.578368	1.043676	1.272158	0.595613	-0.530266	-2.281370	-0.851481
2.675786	0.328005	3.360045	0.439697	-0.951411	1.450557	0.229605	0.158129	-0.448154	1.387745	-1.235895	2.430336	1.917115	-1.445266	-1.851227
0.906996	0.578651	-0.803924	0.439697	-0.552775	0.397733	-1.000354	1.423161	-0.578368	2.764021	-0.671363	-0.850357	-0.530266	-0.370275	-2.143880
-0.920753	1.757612	0.928245	0.439697	-1.775259	1.801498	-0.145222	0.368968	-1.164332	0.355538	0.322450	0.429682	3.140805	-0.848049	-0.771501
0.405839	0.956166	0.293637	0.439697	-0.526200	2.854321	-0.619876	-0.263548	-1.066671	0.699607	0.075467	0.026707	1.917115	-1.206379	-2.565591
0.936476	1.757612	1.913970	0.439697	-0.818533	0.748674	0.186283	-1.106903	-1.066671	-0.332600	-0.483185	1.667054	0.693425	0.943603	-2.232948
0.376359	0.204230	-0.073084	0.439697	0.217921	1.801498	1.418125	0.052710	0.365685	-0.676669	0.654701	2.520413	0.693425	0.107499	-1.618559
-0.360637	1.890671	0.556323	0.439697	-1.828411	-0.304149	0.173098	0.790645	-1.359653	1.043676	-0.242083	1.316228	1.917115	0.465829	-0.731511
-0.537516	0.665293	1.677292	0.439697	-1.164017	-0.655090	0.755115	-0.579806	-0.090065	0.011469	-0.600796	0.145229	0.693425	-0.848049	-1.585840
-1.068153	1.225378	0.946451	0.439697	-1.668956	2.854321	-0.544534	-1.001484	1.114417	0.355538	-0.486125	1.799798	1.917115	-0.370275	0.649956
0.582718	1.760707	-0.720697	-2.198484	-2.785137	1.450557	0.197584	1.634000	-0.513261	1.731814	0.184257	-0.219819	0.693425	-1.564709	-0.407957
1.614512	-0.046416	-0.757109	0.439697	-0.473048	2.152439	0.698609	0.052710	-1.001564	-0.332600	0.125452	-0.911989	1.917115	1.540821	-2.325652
0.022601	-1.510061	0.020547	0.439697	-1.004563	0.748674	-1.299838	1.528581	-3.345420	2.075883	-1.421132	-1.030511	1.917115	-0.609162	-1.578569
0.435319	-1.148018	0.202607	0.439697	-0.898260	-0.655090	1.043298	1.528581	-0.383047	0.355538	-0.053905	0.965402	1.917115	-0.250831	-0.682433
1.555553	-1.052092	2.348313	0.439697	-1.695532	1.801498	-0.341111	0.158129	-2.629242	1.043676	-0.397917	1.643349	-0.530266	2.376925	-0.967815
0.405839	1.686441	2.444544	0.439697	0.271073	1.801498	0.163681	-1.317742	-1.587528	2.075883	-0.844839	1.012811	0.693425	1.182490	-3.921610
-0.950233	-0.479630	-0.010664	0.439697	-1.110866	1.099616	0.924635	1.423161	-1.489867	0.355538	-0.959509	0.221083	-0.530266	-2.400813	-1.265921
-0.655435	-1.058281	0.618744	0.439697	-1.748683	2.152439	0.272926	0.790645	1.960809	0.699607	-2.382602	-0.177151	1.917115	-0.131388	-0.656985
-0.714395	2.258903	1.456219	0.439697	0.271073	1.099616	0.271043	2.266516	-0.643475	2.764021	0.572373	1.396823	0.693425	-1.086935	1.028042
1.290234	-0.600311	0.239019	0.439697	0.191345	1.450557	0.367104	1.106903	-1.685189	1.043676	-0.130352	0.183156	0.693425	0.226943	-2.260214
1.408153	-2.073240	1.976390	0.439697	-0.977987	1.801498	-1.900691	0.474387	0.756327	1.731814	-0.183277	0.638281	0.693425	-1.086935	-0.969633
-0.213237	-0.492008	2.145446	0.439697	-1.243744	2.503380	0.523439	0.579806	-1.099225	-1.020738	0.031363	1.984693	1.917115	-0.848049	-1.956655
-0.154278	-0.522952	0.324847	0.439697	-2.014441	-0.304149	1.045182	-0.368968	-0.871350	2.419952	1.028116	1.325710	1.917115	-0.370275	-0.400686
0.052081	3.075821	1.614871	0.439697	-1.668956	1.801498	0.176865	-1.528581	-1.131778	2.075883	0.934027	-0.290932	-0.530266	-0.011944	-0.037142
-1.274511	-0.928316	-0.757109	0.439697	0.589981	0.046792	0.935936	-0.790645	0.235471	-0.332600	0.210720	1.482159	0.693425	-3.595248	0.651774
0.317400	1.841161	3.555110	0.439697	-3.157197	2.854321	0.304947	1.001484	-1.554975	1.387745	0.019602	1.316228	1.917115	0.824160	-0.707881
-1.186072	-0.922128	1.604468	0.439697	-1.828411	2.152439	0.932169	1.317742	0.268024	-0.332600	0.454762	-0.490050	0.693425	-2.281370	0.071921
-1.392431	-1.290360	-0.226535	0.439697	-1.589229	2.503380	-0.124503	0.896065	-1.294546	0.011469	1.028116	0.747322	1.917115	-0.728605	1.153465
0.022601	1.284171	1.783927	0.439697	-0.924836	1.801498	-0.197961	1.212323	-0.155172	1.043676	-0.621378	0.624059	0.693425	-0.609162	-0.329795
2.145149	0.219702	0.819009	0.439697	-2.519380	2.854321	0.668472	0.896065	-2.759456	1.731814	-0.956569	1.434750	0.693425	-1.445266	-0.555192
0.641678	1.627648	0.236418	0.439697	-0.340169	0.397733	-0.365597	2.161097	-2.173492	0.699607	-0.400857	0.339605	1.917115	0.824160	-1.033253
-0.566995	1.445079	3.432869	0.439697	-0.579351	0.748674	1.320180	0.685226	-2.466474	0.699607	-1.068299	0.557686	0.693425	-0.728605	-1.558574
2.086190	1.138735	1.372992	0.439697	-2.306774	0.748674	1.421892	1.317742	-0.741136	0.699607	0.369494	0.126266	0.693425	-0.967492	0.528169
0.965956	2.729250	-1.168044	0.439697	-1.854986	1.099616	1.442611	-1.001484	-0.024958	0.699607	1.360367	2.022620	0.693425	-0.131388	-1.800331
1.113355	0.826202	1.229945	0.439697	-0.845108	2.503380	0.176865	2.161097	-2.564135	1.387745	0.387136	0.543464	0.693425	-2.042483	-0.198919
-0.065838	-1.652403	1.107704	0.439697	-1.589229	1.450557	1.636617	1.423161	-1.489867	-1.020738	-0.483185	0.861103	1.917115	-0.011944	-0.713334
1.378674	-0.479630	1.867154	0.439697	-0.632503	2.503380	-1.119017	2.688194	-1.327100	0.699607	-0.342052	2.496709	3.140805	-1.086935	0.030114
0.376359	0.448686	2.621402	0.439697	-1.668956	1.801498	-0.691451	1.634000	-1.066671	0.011469	0.151914	-0.210337	1.917115	-0.370275	-1.384073
0.877516	1.058281	-0.060080	0.439697	-2.359925	2.503380	-1.190592	2.266516	-3.410527	3.108090	-0.236202	0.685690	1.917115	-2.042483	-2.732821
0.700637	-1.039714	1.164923	0.439697	-3.130622	0.748674	-0.908060	1.106903	-1.815403	3.108090	0.669402	0.979625	1.917115	-1.086935	-0.680615
0.759597	1.766895	2.551179	0.439697	-1.137441	2.152439	-1.906341	0.368968	-1.522421	0.011469	-0.265605	-0.883543	3.140805	-0.131388	-2.002098
-0.684915	1.079941	2.075223	0.439697	-3.316652	3.205262	1.015045	3.953226	-1.913064	0.011469	0.681163	0.301678	1.917115	-2.161927	-0.398868
2.439947	-0.584839	2.592793	0.439697	-2.413077	0.046792	1.354084	2.793613	-2.889670	-0.676669	0.207779	1.434750	3.140805	-2.281370	-0.811491
0.553238	-0.779786	3.102561	0.439697	-2.731986	3.205262	0.800320	1.739419	-3.768616	3.452159	0.863460	1.851948	-0.530266	0.585273	-1.213207
2.498907	3.799908	1.180528	0.439697	-1.084290	1.450557	0.404775	0.790645	-1.196886	0.011469	0.939908	1.832985	1.917115	0.465829	-2.312928
0.553238	-0.448686	0.785198	0.439697	-0.340169	1.801498	0.350152	2.161097	-1.913064	1.043676	0.146034	0.330124	1.917115	0.226943	-0.011694
1.467113	0.222796	1.843747	0.439697	-0.605927	1.450557	1.235421	0.052710	-1.327100	0.355538	-0.577274	1.818762	3.140805	-3.595248	-1.249562
0.081561	1.435796	2.834673	0.439697	-0.473048	1.450557	0.566760	0.368968	-2.433920	1.387745	0.363614	-0.423677	1.917115	-2.520257	-1.445875
0.346879	3.589490	1.617472	0.439697	-2.413077	3.205262	-0.043510	1.634000	-0.317940	1.387745	1.228054	1.316228	0.693425	-2.759144	-0.560646
0.700637	0.306344	1.279361	0.439697	-1.748683	3.205262	0.504603	0.896065	-2.108385	1.387745	-0.656661	1.467936	0.693425	-3.595248	-2.778264
1.673472	0.782880	1.466622	0.439697	-2.891440	1.450557	0.708027	5.323677	-0.252833	-0.332600	0.234242	2.070029	1.917115	-1.325822	-2.569226
0.523758	2.472416	0.124581	0.439697	-2.864864	4.258086	0.736280	1.001484	-0.773689	2.075883	0.804655	0.875326	0.693425	-1.325822	-1.816690
2.498907	0.068077	2.644810	0.439697	-3.316652	1.099616	0.523439	2.477355	0.788881	1.043676	-0.500827	2.065288	4.364496	1.540821	-2.085713
